signal_index,signal_time_utc,signal_time_ms,entry_index,entry_time_utc,entry_time_ms,entry_price,ema,split,holdout_hidden,subperiod,regime,barrier_status,barrier_resolution,barrier_exit_index,barrier_exit_time_ms,barrier_exit_price,barrier_gross_return,barrier_net_return,funding_return,funding_payments,ambiguous_bar_count,forward_1_gross,forward_1_net,forward_1_funding_payments,forward_3_gross,forward_3_net,forward_3_funding_payments,forward_6_gross,forward_6_net,forward_6_funding_payments,forward_12_gross,forward_12_net,forward_12_funding_payments
50309,2024-12-22T16:25:00+00:00,1734884700000,50310,2024-12-22T16:30:00+00:00,1734885000000,95613.1,95475.91446594385,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50321.0,1734888599999.0,95486.8,-0.001320948698452451,-0.0024188917861860393,-0.0,0.0,0.0,0.0009297889096786527,-0.00017062862847605498,0.0,-0.0008408889576847489,-0.0019393598208566898,0.0,0.0006996949162823007,-0.0004004696576100919,0.0,-0.001320948698452451,-0.0024188917861860393,0.0
50337,2024-12-22T18:45:00+00:00,1734893100000,50338,2024-12-22T18:50:00+00:00,1734893400000,95926.7,95925.59286118885,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,50347.0,1734896399999.0,95447.0665,-0.0050000000000000044,-0.006093898355904459,-0.0,0.0,0.0,0.000367989308503347,-0.0007318105897921034,0.0,0.0004096878137160864,-0.0006901579277213132,0.0,-0.0005754393719370476,-0.0016742020691447035,0.0,-0.008487730736072452,-0.009577794697084308,0.0
50359,2024-12-22T20:35:00+00:00,1734899700000,50360,2024-12-22T20:40:00+00:00,1734900000000,95055.3,94941.38317109126,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,50363.0,1734901199999.0,95530.5765,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.0016053812885761243,0.000504221007313399,0.0,0.0043227468641937605,0.003218599123900212,0.0,0.006146948144921893,0.005040794886254751,0.0,0.003655766695807694,0.0025523522303982915,0.0
50385,2024-12-22T22:45:00+00:00,1734907500000,50386,2024-12-22T22:50:00+00:00,1734907800000,95215.3,95103.64915459888,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,50389.0,1734908999999.0,95691.3765,0.004999999999999893,0.003895107690770061,-0.0,0.0,0.0,0.0017549700520818057,0.0006536453136307685,0.0,0.002889241539962395,0.001786669788731654,0.0,0.0004873166392376227,-0.0006126144469682515,0.0,0.0006522061055311834,-0.0004479062593841787,0.0
50422,2024-12-23T01:50:00+00:00,1734918600000,50423,2024-12-23T01:55:00+00:00,1734918900000,94708.3,94589.75694511266,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,50425.0,1734919799999.0,94234.7585,-0.0050000000000001155,-0.006093898355904348,-0.0,0.0,0.0,-0.002927937678112724,-0.004024114049662519,0.0,-0.004487463084016929,-0.005581924920614378,0.0,-0.00790110264887034,-0.0089918115460631,0.0,-0.0021951613533345293,-0.0032921433357555596,0.0
50453,2024-12-23T04:25:00+00:00,1734927900000,50454,2024-12-23T04:30:00+00:00,1734928200000,96070.4,96042.38431869562,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,50462.0,1734930899999.0,95590.048,-0.0050000000000000044,-0.006093898355904237,-0.0,0.0,0.0,-0.00010304943041761216,-0.001202331470921969,0.0,-0.0041532043168343025,-0.005248033635960381,0.0,-0.0027084304843114637,-0.0038048481810456503,0.0,-0.004368671307707683,-0.005463263743429536,0.0
50494,2024-12-23T07:50:00+00:00,1734940200000,50495,2024-12-23T07:55:00+00:00,1734940500000,95332.7,95250.41608564502,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50506.0,1734944099999.0,95339.5,7.132914519369926e-05,-0.00112814460630285,-0.0001,1.0,0.0,0.000291610328879921,-0.0008081055987217978,0.0,-0.00027377804258132965,-0.001472872384846291,1.0,-0.00033147073354677925,-0.001530501648736593,1.0,7.132914519369926e-05,-0.00112814460630285,1.0
50508,2024-12-23T09:00:00+00:00,1734944400000,50509,2024-12-23T09:05:00+00:00,1734944700000,95900.1,95432.47246238687,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50520.0,1734948299999.0,95942.2,0.0004389984994801477,-0.0006608794659884731,-0.0,0.0,0.0,0.001591239216643059,0.0004900944831081055,0.0,0.0008435861902125197,-0.000256736577074812,0.0,-0.0010052127161495061,-0.0021035029225482393,0.0,0.0004389984994801477,-0.0006608794659884731,0.0
50521,2024-12-23T10:05:00+00:00,1734948300000,50522,2024-12-23T10:10:00+00:00,1734948600000,96049.6,95940.32079953371,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50533.0,1734952199999.0,96143.0,0.0009724142526361668,-0.0001280501476216278,-0.0,0.0,0.0,0.0006392530525893836,-0.0004608450717999979,0.0,0.0007850110776097541,-0.00031524729247200955,0.0,-0.0009474271626326303,-0.0020457808981991787,0.0,0.0009724142526361668,-0.0001280501476216278,0.0
50551,2024-12-23T12:35:00+00:00,1734957300000,50552,2024-12-23T12:40:00+00:00,1734957600000,96180.0,96114.30590228387,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,50561.0,1734960599999.0,95699.1,-0.004999999999999893,-0.006093898355904348,-0.0,0.0,0.0,-0.0007278020378457262,-0.00182639722824951,0.0,0.0004772301933873013,-0.000622689803826959,0.0,-0.002067997504678676,-0.003165119290441387,0.0,-0.010708047411104094,-0.01179567036632656,0.0
50604,2024-12-23T17:00:00+00:00,1734973200000,50605,2024-12-23T17:05:00+00:00,1734973500000,93687.6,93626.21775084044,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,50614.0,1734976499999.0,93219.16200000001,-0.004999999999999893,-0.006093898355904348,-0.0,0.0,0.0,-0.0006681780726585096,-0.001766838813371474,0.0,-0.0012210794171267914,-0.0023191323006822584,0.0,-0.00012381574509334747,-0.0012230749552082365,0.0,-0.002663105896618112,-0.0037595734229924904,0.0
50633,2024-12-23T19:25:00+00:00,1734981900000,50634,2024-12-23T19:30:00+00:00,1734982200000,93402.7,93285.7008035366,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,50638.0,1734983699999.0,92935.6865,-0.0050000000000000044,-0.006093898355904459,-0.0,0.0,0.0,-0.0014228710733200645,-0.0025207021080705383,0.0,-0.001958187504215503,-0.003055430014580307,0.0,-0.00433606309025325,-0.005430691375297392,0.0,-0.005212911404059994,-0.006306575686160554,0.0
50648,2024-12-23T20:40:00+00:00,1734986400000,50649,2024-12-23T20:45:00+00:00,1734986700000,92961.1,92947.42948741592,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,50651.0,1734987599999.0,93425.9055,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.001425327368114182,0.00032436503729105226,0.0,0.002325703977255067,0.0012237517765902872,0.0,0.011504812227910444,0.010392768558477705,0.0,0.012483716307143622,0.01137059643513516,0.0
50666,2024-12-23T22:10:00+00:00,1734991800000,50667,2024-12-23T22:15:00+00:00,1734992100000,93986.0,93928.27489299371,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,50668.0,1734992699999.0,94455.93,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.003020662651884276,0.0019179464168961324,0.0,0.009766348179516049,0.008656215769344167,0.0,0.007996935713829867,0.0068887485874638,0.0,0.012209265209712106,0.011096447067959092,0.0
50681,2024-12-23T23:25:00+00:00,1734996300000,50682,2024-12-23T23:30:00+00:00,1734996600000,95100.0,95091.89868663064,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,50689.0,1734998999999.0,94624.5,-0.0050000000000000044,-0.006193898355904348,-0.0001,1.0,0.0,-0.0035036803364878466,-0.004599223739246372,0.0,-0.003634069400630935,-0.004729469454260893,0.0,-0.0025120925341745037,-0.003608726083934699,0.0,-0.007585699263932599,-0.008776754914134776,1.0
50721,2024-12-24T02:45:00+00:00,1735008300000,50722,2024-12-24T02:50:00+00:00,1735008600000,94166.1,94033.84394830732,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50733.0,1735012199999.0,94360.9,0.002068685015095495,0.0009670153798782,-0.0,0.0,0.0,-0.0014368228056593768,-0.002534638501940245,0.0,-0.0033419670136068946,-0.004437688203237866,0.0,-0.002107977286943008,-0.0032050551191197263,0.0,0.002068685015095495,0.0009670153798782,0.0
50736,2024-12-24T04:00:00+00:00,1735012800000,50737,2024-12-24T04:05:00+00:00,1735013100000,94306.5,94227.7730696609,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50748.0,1735016699999.0,94349.5,0.0004559600875868597,-0.0006439365253725349,-0.0,0.0,0.0,-0.0016022225403339307,-0.0026998563969184985,0.0,-0.0008207281576561032,-0.0019192211855174612,0.0,-0.0016700863673235755,-0.002767645614733527,0.0,0.0004559600875868597,-0.0006439365253725349,0.0
50749,2024-12-24T05:05:00+00:00,1735016700000,50750,2024-12-24T05:10:00+00:00,1735017000000,94443.5,94304.72039440271,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50761.0,1735020599999.0,94467.3,0.0002520025200252185,-0.0008476698629362733,-0.0,0.0,0.0,-2.964735529709106e-05,-0.0011290100937001446,0.0,0.0015406036413305735,0.0004395145763107511,0.0,-0.0002001196482552814,-0.0012992949702151924,0.0,0.0002520025200252185,-0.0008476698629362733,0.0
50778,2024-12-24T07:30:00+00:00,1735025400000,50779,2024-12-24T07:35:00+00:00,1735025700000,94134.2,94076.7360648686,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,50785.0,1735027799999.0,94604.87099999998,0.004999999999999893,0.003795107690769839,-0.0001,1.0,0.0,0.00022839733061941203,-0.0008712491009069678,0.0,0.0006841296786928019,-0.00041601778284983126,0.0,0.003123200707075613,0.0019203717422284661,1.0,0.003607615510622164,0.0024042539824009504,1.0
50791,2024-12-24T08:35:00+00:00,1735029300000,50792,2024-12-24T08:40:00+00:00,1735029600000,94375.1,94374.4602517106,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50803.0,1735033199999.0,94204.1,-0.0018119186098876083,-0.00290932192759219,-0.0,0.0,0.0,-0.0008498004240526935,-0.0019482614900001582,0.0,0.00042807901660490977,-0.0006717869440351354,0.0,-0.0001165561678875271,-0.0012158233591477163,0.0,-0.0018119186098876083,-0.00290932192759219,0.0
50823,2024-12-24T11:15:00+00:00,1735038900000,50824,2024-12-24T11:20:00+00:00,1735039200000,94241.4,94048.56914937156,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50835.0,1735042799999.0,94126.7,-0.0012170871824909169,-0.002315144455090401,-0.0,0.0,0.0,-0.0006515183348294595,-0.0017501973911802082,0.0,0.0006249907153332845,-0.0004750917291093115,0.0,0.00010823268754500681,-0.0009912816355336362,0.0,-0.0012170871824909169,-0.002315144455090401,0.0
50872,2024-12-24T15:20:00+00:00,1735053600000,50873,2024-12-24T15:25:00+00:00,1735053900000,97281.9,97194.36125887813,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,50875.0,1735054799999.0,97768.30949999999,0.004999999999999893,0.003895107690770061,-0.0,0.0,0.0,0.002265580750375973,0.0011636946489064215,0.0,0.007734223940938811,0.00662632563867005,0.0,0.008123813371243793,0.007015486756173583,0.0,0.012824585046139259,0.011611090424630256,1.0
50904,2024-12-24T18:00:00+00:00,1735063200000,50905,2024-12-24T18:05:00+00:00,1735063500000,98906.5,98677.19510800729,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,50907.0,1735064399999.0,99401.03249999999,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.0006167440966973192,-0.00048332928145100595,0.0,0.0015256833474037723,0.0004246106856855558,0.0,-0.0027510830936289254,-0.0038474538982833373,0.0,-0.004008836628533019,-0.005103824664821732,0.0
50947,2024-12-24T21:35:00+00:00,1735076100000,50948,2024-12-24T21:40:00+00:00,1735076400000,98167.6,97974.28047870833,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,50954.0,1735078499999.0,98658.438,0.004999999999999893,0.003895107690770061,-0.0,0.0,0.0,0.0002730024977690704,-0.0008266929724699557,0.0,0.0017969268883011313,0.0006955560226999946,0.0,0.004000301525146854,0.002896508279754073,0.0,0.005095367514332594,0.003990370358502471,0.0
50960,2024-12-24T22:40:00+00:00,1735080000000,50961,2024-12-24T22:45:00+00:00,1735080300000,98603.4,98589.02979314886,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,50972.0,1735083899999.0,98591.5,-0.00012068549360355618,-0.0012199481451024008,-0.0,0.0,0.0,0.0009796822421945794,-0.00012079014845711722,0.0,0.0012372798503905713,0.00013652425813082125,0.0,0.0019502370100827893,0.0008486975960493304,0.0,-0.00012068549360355618,-0.0012199481451024008,0.0
51012,2024-12-25T03:00:00+00:00,1735095600000,51013,2024-12-25T03:05:00+00:00,1735095900000,98248.9,98113.75529919463,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51024.0,1735099499999.0,97921.2,-0.003335406299714294,-0.004431134702163386,-0.0,0.0,0.0,-0.0002799013525851546,-0.0013789889629117758,0.0,-0.0025700033282815005,-0.0036665732111850202,0.0,-0.001638695191498285,-0.0027362889502206,0.0,-0.003335406299714294,-0.004431134702163386,0.0
51032,2024-12-25T04:40:00+00:00,1735101600000,51033,2024-12-25T04:45:00+00:00,1735101900000,98269.9,98142.35469244244,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51044.0,1735105499999.0,98200.0,-0.0007113063104775552,-0.0018099196362070247,-0.0,0.0,0.0,-0.00020148590768875874,-0.001300659727589526,0.0,-0.0007866091244621565,-0.001885139662629376,0.0,-0.0007245351832045888,-0.001823133965173085,0.0,-0.0007113063104775552,-0.0018099196362070247,0.0
51064,2024-12-25T07:20:00+00:00,1735111200000,51065,2024-12-25T07:25:00+00:00,1735111500000,98121.1,98096.88390097405,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51076.0,1735115099999.0,98173.9,0.0005381105592985325,-0.0006618763695059981,-0.0001,1.0,0.0,-0.0006430828843134728,-0.0017417712145592068,0.0,-0.0012769934295477903,-0.002374984841498784,0.0,-0.0007928977559362727,-0.0018914213804114288,0.0,0.0005381105592985325,-0.0006618763695059981,1.0
51078,2024-12-25T08:30:00+00:00,1735115400000,51079,2024-12-25T08:35:00+00:00,1735115700000,98199.9,98121.08600032242,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51090.0,1735119299999.0,98036.7,-0.001661916152664089,-0.0027594843823698367,-0.0,0.0,0.0,-0.00015784130126406115,-0.0012570631038412161,0.0,-0.0025448091087668656,-0.003641406690077398,0.0,-0.0020285153039870663,-0.003125680496296912,0.0,-0.001661916152664089,-0.0027594843823698367,0.0
51096,2024-12-25T10:00:00+00:00,1735120800000,51097,2024-12-25T10:05:00+00:00,1735121100000,98141.2,98098.06010671968,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,51099.0,1735121999999.0,98631.90599999999,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.0032198505826299684,0.002116915361360494,0.0,0.008707861733910027,0.007598893018796016,0.0,0.006508989089189843,0.005402437804398419,0.0,0.0028061609191656345,0.0017036805063814775,0.0
51113,2024-12-25T11:25:00+00:00,1735125900000,51114,2024-12-25T11:30:00+00:00,1735126200000,98792.5,98639.02998487354,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,51117.0,1735127399999.0,98298.5375,-0.004999999999999893,-0.006093898355904237,-0.0,0.0,0.0,-0.0004646101677758807,-0.001563494710093094,0.0,-0.00372801579067239,-0.004823312560079618,0.0,-0.009142394412531285,-0.010231738639352894,0.0,-0.006829465799529255,-0.007921352849272423,0.0
51136,2024-12-25T13:20:00+00:00,1735132800000,51137,2024-12-25T13:25:00+00:00,1735133100000,98385.9,98308.45022734388,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51148.0,1735136699999.0,98600.6,0.0021822232657322527,0.0010804288070920265,-0.0,0.0,0.0,-0.0009970940958001773,-0.002095393227772413,0.0,0.00039843107599790706,-0.0007014022898347294,0.0,0.0005041372798337829,-0.0005958122989058179,0.0,0.0021822232657322527,0.0010804288070920265,0.0
51149,2024-12-25T14:25:00+00:00,1735136700000,51150,2024-12-25T14:30:00+00:00,1735137000000,98532.5,98495.17268186803,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51161.0,1735140599999.0,98264.7,-0.002717884961814687,-0.00381429226434038,-0.0,0.0,0.0,0.0015812041712126579,0.0004800704701597436,0.0,0.0018816126658716126,0.0007801486971217297,0.0,0.0013721360972267505,0.0002712322446385418,0.0,-0.002717884961814687,-0.00381429226434038,0.0
51166,2024-12-25T15:50:00+00:00,1735141800000,51167,2024-12-25T15:55:00+00:00,1735142100000,98584.5,98534.17101134524,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51178.0,1735145699999.0,98417.5,-0.0016939782623028865,-0.002891511243074973,-0.0001,1.0,0.0,-0.0009250947157006806,-0.0020234730034551784,0.0,-0.000562968823699439,-0.0017617452309694026,1.0,-0.0033118796565383413,-0.004507633924069066,1.0,-0.0016939782623028865,-0.002891511243074973,1.0
51179,2024-12-25T16:55:00+00:00,1735145700000,51180,2024-12-25T17:00:00+00:00,1735146000000,98387.2,98349.15830442554,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51191.0,1735149599999.0,98533.4,0.0014859656540688881,0.0003849366577972635,-0.0,0.0,0.0,-0.0007480647889155367,-0.0018466377025452285,0.0,-0.001489014831197566,-0.002586773147809085,0.0,0.0007856713068365995,-0.0003145877890980975,0.0,0.0014859656540688881,0.0003849366577972635,0.0
51192,2024-12-25T18:00:00+00:00,1735149600000,51193,2024-12-25T18:05:00+00:00,1735149900000,98659.7,98514.37911658807,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51204.0,1735153499999.0,98720.0,0.000611191803745692,-0.0004888754702377929,-0.0,0.0,0.0,0.0007318084283653992,-0.0003683914509722275,0.0,0.0025491664783088286,0.0014469686040134988,0.0,0.002458957406114237,0.0013568587072518845,0.0,0.000611191803745692,-0.0004888754702377929,0.0
51213,2024-12-25T19:45:00+00:00,1735155900000,51214,2024-12-25T19:50:00+00:00,1735156200000,99200.8,99049.46573936197,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51225.0,1735159799999.0,98924.0,-0.0027903000782252274,-0.0038866277679099337,-0.0,0.0,0.0,-0.0007721711921678809,-0.0018707176033303519,0.0,-0.0005846727042523314,-0.0016834252503773461,0.0,-0.0014263997870984646,-0.0025242269423972896,0.0,-0.0027903000782252274,-0.0038866277679099337,0.0
51248,2024-12-25T22:40:00+00:00,1735166400000,51249,2024-12-25T22:45:00+00:00,1735166700000,98803.4,98731.0412015354,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,51256.0,1735169099999.0,99297.41699999999,0.004999999999999893,0.003895107690770061,-0.0,0.0,0.0,0.0008066524026502098,-0.00029362975980340433,0.0,-0.00035322671082160806,-0.0014522337075916214,0.0,0.00421544197871726,0.0031114122089141993,0.0,0.004780199871664337,0.003675549209669615,0.0
51261,2024-12-25T23:45:00+00:00,1735170300000,51262,2024-12-25T23:50:00+00:00,1735170600000,99196.0,99160.95545494516,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,51264.0,1735171499999.0,99691.98,0.004999999999999893,0.003796837690769839,-9.827e-05,1.0,0.0,0.001966813177950888,0.0008652555401555961,0.0,0.005654461873462635,0.00445058005190353,1.0,0.00540848421307305,0.004204872818205652,1.0,-0.0010474212669865368,-0.0022439350695016456,1.0
51293,2024-12-26T02:25:00+00:00,1735179900000,51294,2024-12-26T02:30:00+00:00,1735180200000,99068.2,99017.08842205127,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,51297.0,1735181399999.0,98572.859,-0.0050000000000000044,-0.006093898355904459,-0.0,0.0,0.0,-0.0008852487478322457,-0.001983670842057972,0.0,-0.002101582546165104,-0.0031986674086901257,0.0,-0.0037973840243387125,-0.00489260453063356,0.0,-0.0028445050985079767,-0.00394077319544639,0.0
51308,2024-12-26T03:40:00+00:00,1735184400000,51309,2024-12-26T03:45:00+00:00,1735184700000,98854.3,98804.07487840684,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,51318.0,1735187699999.0,98360.0285,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,0.001691378119110576,0.0005901232933336331,0.0,0.0010459838368184204,-5.456144549687014e-05,0.0,-0.0028142427795250224,-0.003910544146715655,0.0,-0.004312407249861705,-0.0054070615420261925,0.0
51335,2024-12-26T05:55:00+00:00,1735192500000,51336,2024-12-26T06:00:00+00:00,1735192800000,98322.7,98314.69847482847,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51347.0,1735196399999.0,98073.5,-0.002534511359024938,-0.0036311202616335914,-0.0,0.0,0.0,0.00020646300396554018,-0.000893159313064551,0.0,-0.00023188948228647366,-0.0013310298766391337,0.0,-0.0016862840422405823,-0.002783825482002289,0.0,-0.002534511359024938,-0.0036311202616335914,0.0
51399,2024-12-26T11:15:00+00:00,1735211700000,51400,2024-12-26T11:20:00+00:00,1735212000000,95840.1,95618.32494924657,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51411.0,1735215599999.0,95642.1,-0.0020659410831165292,-0.0031630651296996604,-0.0,0.0,0.0,-0.0014618098269931767,-0.002559598052659595,0.0,0.00025980774227063463,-0.0008398732217157479,0.0,-0.0004424035450715236,-0.001541312501246228,0.0,-0.0020659410831165292,-0.0031630651296996604,0.0
51433,2024-12-26T14:05:00+00:00,1735221900000,51434,2024-12-26T14:10:00+00:00,1735222200000,95835.9,95609.9366402339,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,51439.0,1735223999999.0,95356.7205,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,0.004085107981455893,0.002981221500240716,0.0,-0.0006907641082307681,-0.0017894000179613512,0.0,-0.0034465163889522143,-0.004542122637487767,0.0,-0.005069081628074512,-0.006162904035959316,0.0
51450,2024-12-26T15:30:00+00:00,1735227000000,51451,2024-12-26T15:35:00+00:00,1735227300000,95973.7,95749.21503890588,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,51459.0,1735229999999.0,96453.5685,0.004999999999999893,0.003809257690770061,-8.585e-05,1.0,0.0,-0.0006533039780689531,-0.0017519810712919304,0.0,0.0005386892450744973,-0.0005612983199344557,0.0,0.0011461473299456681,-4.035807164654172e-05,1.0,-0.0009210856724289895,-0.002105318367706945,1.0
51468,2024-12-26T17:00:00+00:00,1735232400000,51469,2024-12-26T17:05:00+00:00,1735232700000,96320.1,96263.31908045466,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,51474.0,1735234499999.0,95838.4995,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,-0.0015199319768148811,-0.00261765630326094,0.0,-0.00034987505204009395,-0.0014488857336082406,0.0,-0.005659254921869916,-0.006752428495990226,0.0,-0.005161954773718169,-0.006255675077300293,0.0
51504,2024-12-26T20:00:00+00:00,1735243200000,51505,2024-12-26T20:05:00+00:00,1735243500000,96021.6,95837.69433468494,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,51507.0,1735244399999.0,95541.492,-0.0050000000000001155,-0.00609389835590457,-0.0,0.0,0.0,-0.001171611387437821,-0.002269718655914188,0.0,-0.004096994842827106,-0.0051918859583864885,0.0,-0.004811417431078047,-0.005905523113778455,0.0,-0.005664350521132788,-0.006757518493175185,0.0
51523,2024-12-26T21:35:00+00:00,1735248900000,51524,2024-12-26T21:40:00+00:00,1735249200000,95763.3,95631.91359066496,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51535.0,1735252799999.0,95694.8,-0.0007153053413990751,-0.0018139142706125044,-0.0,0.0,0.0,0.0007090398931530739,-0.0003911349545631104,0.0,-0.001036931684685105,-0.002135187019397855,0.0,-0.00012635320629095226,-0.0012256096267329042,0.0,-0.0007153053413990751,-0.0018139142706125044,0.0
51547,2024-12-26T23:35:00+00:00,1735256100000,51548,2024-12-26T23:40:00+00:00,1735256400000,95756.9,95669.67512866584,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51559.0,1735259999999.0,95652.2,-0.0010933937919878067,-0.0022915870525233137,-0.0001,1.0,0.0,0.0004751615810454357,-0.0006247561419461256,0.0,0.0006516501682909404,-0.00044846158542988235,0.0,0.001188426108196916,-1.2275774486714046e-05,1.0,-0.0010933937919878067,-0.0022915870525233137,1.0
51562,2024-12-27T00:50:00+00:00,1735260600000,51563,2024-12-27T00:55:00+00:00,1735260900000,95750.8,95689.78350065804,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51574.0,1735264499999.0,95876.8,0.001315915898352893,0.00021507385398877865,-0.0,0.0,0.0,0.00011801467977301527,-0.0009815103975824302,0.0,0.000981715035279107,-0.00011875959021589999,0.0,-0.00045743743133219716,-0.001556329859322414,0.0,0.001315915898352893,0.00021507385398877865,0.0
51583,2024-12-27T02:35:00+00:00,1735266900000,51584,2024-12-27T02:40:00+00:00,1735267200000,96280.9,96234.97200619847,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,51585.0,1735267799999.0,95799.49549999999,-0.0050000000000000044,-0.006093898355904237,-0.0,0.0,0.0,-0.0020855642188636336,-0.0031826666918628455,0.0,-0.004152433140944711,-0.005247263307897931,0.0,-0.000998121122673279,-0.002096419125536819,0.0,0.00016202590544955875,-0.0009375475576417491,0.0
51596,2024-12-27T03:40:00+00:00,1735270800000,51597,2024-12-27T03:45:00+00:00,1735271100000,96310.4,96239.34266343048,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51608.0,1735274699999.0,96391.0,0.0008368774296441117,-0.00026343796206307335,-0.0,0.0,0.0,-0.00010902249393629493,-0.0012082979676825145,0.0,0.0006998205801242996,-0.00040034413192235885,0.0,0.0013466873774796717,0.0002458115030952168,0.0,0.0008368774296441117,-0.00026343796206307335,0.0
51623,2024-12-27T05:55:00+00:00,1735278900000,51624,2024-12-27T06:00:00+00:00,1735279200000,96210.6,96155.20146508647,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51635.0,1735282799999.0,96565.6,0.003689822119392172,0.0025863702136090794,-0.0,0.0,0.0,0.0012576576801308637,0.00015687968458033552,0.0,-0.00035547018727677404,-0.0014544747175790906,0.0,0.001030032033892292,-7.04957110853055e-05,0.0,0.003689822119392172,0.0025863702136090794,0.0
51666,2024-12-27T09:30:00+00:00,1735291800000,51667,2024-12-27T09:35:00+00:00,1735292100000,96780.7,96677.78714583928,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,51678.0,1735295699999.0,96296.7965,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,0.0017627481512327847,0.00066141486157556,0.0,0.0006096256795000699,-0.0004904398726937043,0.0,0.00019218707862211915,-0.0009074195435221366,0.0,-0.005490764170955509,-0.0065841229830209125,0.0
51686,2024-12-27T11:10:00+00:00,1735297800000,51687,2024-12-27T11:15:00+00:00,1735298100000,96555.9,96511.85237749584,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,51698.0,1735301699999.0,96832.4,0.0028636261481691516,0.0017610825583804779,-0.0,0.0,0.0,-0.0010802032812079476,-0.002178411043329609,0.0,-0.00043083850909153565,-0.001529760179812767,0.0,0.00036662700052514374,-0.0007331714000552436,0.0,0.0028636261481691516,0.0017610825583804779,0.0
